agegroup,group,participant,block,trial,active_bool,handangle_deg,localization_deg,RT_ms
cntrl,30explicit,37,3,432,0,122.272432864126,109.530137284894,2612
cntrl,30explicit,37,3,433,0,79.2179198672486,71.805363213111,2399
cntrl,30explicit,37,3,434,0,141.924716838141,131.69615224243,2459
cntrl,30explicit,37,3,435,0,57.8979567947834,53.4790671193359,2473
cntrl,30explicit,37,3,436,0,93.497354291359,84.7191486846264,2469
cntrl,30explicit,37,3,437,0,57.1395943341664,52.9626733432646,2601
cntrl,30explicit,37,3,438,0,138.843353591811,128.069628747495,2459
cntrl,30explicit,37,3,439,0,55.6670340759366,52.7523006757553,2359
cntrl,30explicit,37,3,440,0,103.35210179383,93.6598368026358,2319
cntrl,30explicit,37,3,441,0,136.914975198075,125.471978269201,2319
cntrl,30explicit,37,3,442,0,49.3156478245864,48.8653972850501,3455
cntrl,30explicit,37,3,443,0,142.326058171043,132.428026905222,2259
cntrl,30explicit,37,3,444,0,88.5428381921196,80.6500323298835,2339
cntrl,30explicit,37,4,571,0,66.5671820810418,59.326099155158,2479
cntrl,30explicit,37,4,572,0,99.0396398605562,90.7290854631036,2359
cntrl,30explicit,37,4,573,0,145.925974320578,138.450224884449,2379
cntrl,30explicit,37,4,574,0,137.601215468032,126.272174489846,2179
